epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.10277478396892548,2.335806369781494,,
0,99,,,0.10216864198446274,2.308969259262085,,
0,149,,,0.10176454484462738,2.3051137924194336,,
0,199,,,0.09738685190677643,2.3040261268615723,,
0,249,,,0.10627693682909012,2.3028249740600586,,
0,299,,,0.09738685190677643,2.3031790256500244,,
0,349,,,0.10304418206214905,2.302685022354126,,
0,389,,,,,0.09982758015394211,2.3028719425201416
1,399,,,0.10048491507768631,2.3026556968688965,,
1,449,,,0.10176454484462738,2.302619218826294,,
1,499,,,0.10459320992231369,2.302690267562866,,
1,549,,,0.09900323301553726,2.3026955127716064,,
1,599,,,0.10021551698446274,2.302654981613159,,
1,649,,,0.09617456793785095,2.3031296730041504,,
1,699,,,0.0995420292019844,2.302624225616455,,
1,749,,,0.10277478396892548,2.3026528358459473,,
1,779,,,,,0.1000172421336174,2.3026540279388428
2,799,,,0.10068695992231369,2.302798271179199,,
2,849,,,0.09974407404661179,2.302590847015381,,
2,899,,,0.10398706793785095,2.302353620529175,,
2,949,,,0.09745420515537262,2.302494764328003,,
2,999,,,0.10526670515537262,2.30180287361145,,
2,1049,,,0.1074892207980156,2.3005549907684326,,
2,1099,,,0.12062230706214905,2.288051128387451,,
2,1149,,,0.1681034415960312,2.2287425994873047,,
2,1169,,,,,0.19928447902202606,2.178035259246826
3,1199,,,0.26636582612991333,2.0554187297821045,,
3,1249,,,0.3689385652542114,1.764219880104065,,
3,1299,,,0.4285425543785095,1.5554888248443604,,
3,1349,,,0.4909078776836395,1.3690729141235352,,
3,1399,,,0.5301050543785095,1.2546592950820923,,
3,1449,,,0.568965494632721,1.1504749059677124,,
3,1499,,,0.6093076467514038,1.0337817668914795,,
3,1549,,,0.6328798532485962,0.9623173475265503,,
3,1559,,,,,0.6399137377738953,0.9498707056045532
4,1599,,,0.6499191522598267,0.9205451607704163,,
4,1649,,,0.6691810488700867,0.8724194765090942,,
4,1699,,,0.686893880367279,0.8192827105522156,,
4,1749,,,0.6991513967514038,0.7940465807914734,,
4,1799,,,0.7016433477401733,0.7858657240867615,,
4,1849,,,0.7205010652542114,0.735929548740387,,
4,1899,,,0.7231277227401733,0.7209836840629578,,
4,1949,,,0.7291890978813171,0.7056573033332825,,
4,1949,,,,,0.7296896576881409,0.7042210102081299
5,1999,,,0.739628255367279,0.6794025897979736,,
5,2049,,,0.7460263967514038,0.6627837419509888,,
5,2099,,,0.748383641242981,0.6554584503173828,,
5,2149,,,0.7608432173728943,0.6195726990699768,,
5,2199,,,0.7604390978813171,0.6182044744491577,,
5,2249,,,0.7648841738700867,0.616174578666687,,
5,2299,,,0.7691271305084229,0.5970802307128906,,
5,2339,,,,,0.7792586088180542,0.5761637091636658
6,2349,,,0.7799703478813171,0.5735820531845093,,
6,2399,,,0.7976831793785095,0.5324915051460266,,
6,2449,,,0.8129041194915771,0.4913364350795746,,
6,2499,,,0.814789891242981,0.4809378385543823,,
6,2549,,,0.8162715435028076,0.4795759320259094,,
6,2599,,,0.8188308477401733,0.4766487181186676,,
6,2649,,,0.8243534564971924,0.45926985144615173,,
6,2699,,,0.83984375,0.4233623147010803,,
6,2729,,,,,0.8448878526687622,0.4134022891521454
7,2749,,,0.8563442826271057,0.39271706342697144,,
7,2799,,,0.876347005367279,0.32637110352516174,,
7,2849,,,0.8787715435028076,0.3201753795146942,,
7,2899,,,0.8910964727401733,0.2925710380077362,,
7,2949,,,0.9042295217514038,0.25894492864608765,,
7,2999,,,0.9248383641242981,0.20414398610591888,,
7,3049,,,0.9305630326271057,0.18439514935016632,,
7,3099,,,0.9377020597457886,0.1629994809627533,,
7,3119,,,,,0.938387930393219,0.16161103546619415
8,3149,,,0.9381734728813171,0.16164496541023254,,
8,3199,,,0.9387796521186829,0.16043905913829803,,
8,3249,,,0.939789891242981,0.1597161889076233,,
8,3299,,,0.9453125,0.1456364393234253,,
8,3349,,,0.9480738043785095,0.13730819523334503,,
8,3399,,,0.960331380367279,0.10779119282960892,,
8,3449,,,0.9618130326271057,0.10116133093833923,,
8,3499,,,0.9618130326271057,0.10037647932767868,,
8,3509,,,,,0.9615344405174255,0.10066300630569458
9,3549,,,0.9609375,0.10079150646924973,,
9,3599,,,0.9608027935028076,0.10055454820394516,,
9,3649,,,0.9614762663841248,0.09977414458990097,,
9,3699,,,0.9631600379943848,0.09834753721952438,,
9,3749,,,0.9754175543785095,0.06782880425453186,,
9,3799,,,0.9770339727401733,0.0615324005484581,,
9,3849,,,0.9767645597457886,0.06098533421754837,,
9,3899,,,0.9767645597457886,0.060826100409030914,,
9,3899,,,,,0.9766637682914734,0.060745496302843094
10,3949,,,0.9764951467514038,0.06082562357187271,,
10,3999,,,0.9766972064971924,0.06101982295513153,,
10,4049,,,0.976899266242981,0.060476336628198624,,
10,4099,,,0.9764277935028076,0.06054434925317764,,
10,4149,,,0.9771012663841248,0.060349415987730026,,
10,4199,,,0.9768319129943848,0.060237329453229904,,
10,4249,,,0.9770339727401733,0.06015145778656006,,
10,4289,,,,,0.9767069220542908,0.06017514690756798
11,4299,,,0.9760910272598267,0.06033869832754135,,
11,4349,,,0.9768319129943848,0.060305871069431305,,
11,4399,,,0.9773033261299133,0.05990833416581154,,
11,4449,,,0.9761583805084229,0.06037592887878418,,
11,4499,,,0.9772359728813171,0.05988702178001404,,
11,4549,,,0.9771012663841248,0.060061901807785034,,
11,4599,,,0.9767645597457886,0.06015319377183914,,
11,4649,,,0.9767645597457886,0.05998009070754051,,
11,4679,,,,,0.9767499566078186,0.05999930948019028
12,4699,,,0.9770339727401733,0.06002608686685562,,
12,4749,,,0.9768319129943848,0.06009816378355026,,
12,4799,,,0.9774380326271057,0.05981678515672684,,
12,4849,,,0.9773033261299133,0.0597078762948513,,
12,4899,,,0.9777074456214905,0.05991232767701149,,
12,4949,,,0.9766972064971924,0.060050465166568756,,
12,4999,,,0.9764951467514038,0.05996600538492203,,
12,5049,,,0.9766972064971924,0.05982211232185364,,
12,5069,,,,,0.9767671823501587,0.059896137565374374
13,5099,,,0.977168619632721,0.05992816388607025,,
13,5149,,,0.9764277935028076,0.05991651117801666,,
13,5199,,,0.9766972064971924,0.05996333062648773,,
13,5249,,,0.9765625,0.05979032441973686,,
13,5299,,,0.9773033261299133,0.05979890376329422,,
13,5349,,,0.9768319129943848,0.05993854999542236,,
13,5399,,,0.9773706793785095,0.059812016785144806,,
13,5449,,,0.9772359728813171,0.05996447056531906,,
13,5459,,,,,0.9769396185874939,0.05982477590441704
14,5499,,,0.9768319129943848,0.05979534983634949,,
14,5549,,,0.977168619632721,0.05970711261034012,,
14,5599,,,0.976899266242981,0.05973967909812927,,
14,5649,,,0.9766972064971924,0.05986897274851799,,
14,5699,,,0.9763604402542114,0.05991267040371895,,
14,5749,,,0.9768319129943848,0.05986371636390686,,
14,5799,,,0.9770339727401733,0.05972500517964363,,
14,5849,,,0.9763604402542114,0.05997425690293312,,
14,5849,,,,,0.976844847202301,0.059771738946437836
15,5899,,,0.9773033261299133,0.05958743393421173,,
15,5949,,,0.9760910272598267,0.05982527881860733,,
15,5999,,,0.9769666194915771,0.05961279571056366,,
15,6049,,,0.9775053858757019,0.05956477299332619,,
15,6099,,,0.9763604402542114,0.059834305197000504,,
15,6149,,,0.9773706793785095,0.0596008226275444,,
15,6199,,,0.9762930870056152,0.05999822914600372,,
15,6239,,,,,0.9769741296768188,0.05973338708281517
16,6249,,,0.9770339727401733,0.05983325466513634,,
16,6299,,,0.9773033261299133,0.059807635843753815,,
16,6349,,,0.9767645597457886,0.05987709015607834,,
16,6399,,,0.9771012663841248,0.05973236635327339,,
16,6449,,,0.9776400923728943,0.059555768966674805,,
16,6499,,,0.9777074456214905,0.059774454683065414,,
16,6549,,,0.9766972064971924,0.05981886386871338,,
16,6599,,,0.9765625,0.05955631658434868,,
16,6629,,,,,0.9769741296768188,0.05970736965537071
17,6649,,,0.9776400923728943,0.059584975242614746,,
17,6699,,,0.9772359728813171,0.05958719924092293,,
17,6749,,,0.9773033261299133,0.059625349938869476,,
17,6799,,,0.976899266242981,0.059722356498241425,,
17,6849,,,0.9764951467514038,0.05979738011956215,,
17,6899,,,0.9771012663841248,0.059589169919490814,,
17,6949,,,0.9774380326271057,0.059641070663928986,,
17,6999,,,0.9766298532485962,0.05962805822491646,,
17,7019,,,,,0.976879358291626,0.059685118496418
18,7049,,,0.976899266242981,0.05969851464033127,,
18,7099,,,0.9768319129943848,0.05955562740564346,,
18,7149,,,0.9765625,0.05978086590766907,,
18,7199,,,0.9768319129943848,0.05964343622326851,,
18,7249,,,0.9771012663841248,0.05962371081113815,,
18,7299,,,0.9775727391242981,0.05933959409594536,,
18,7349,,,0.9772359728813171,0.05973484367132187,,
18,7399,,,0.9767645597457886,0.05970645323395729,,
18,7409,,,,,0.977043092250824,0.059660110622644424
19,7449,,,0.9769666194915771,0.059806957840919495,,
19,7499,,,0.9773033261299133,0.059532757848501205,,
19,7549,,,0.9771012663841248,0.059571992605924606,,
19,7599,,,0.9769666194915771,0.05963645875453949,,
19,7649,,,0.9770339727401733,0.05976247787475586,,
19,7699,,,0.976899266242981,0.05983445420861244,,
19,7749,,,0.9765625,0.05966516211628914,,
19,7799,,,0.9771012663841248,0.05966814234852791,,
19,7799,,,,,0.9769999980926514,0.05965482071042061
20,7800,0.9769999980926514,0.05965482071042061,,,,
20,7800,0.9770328402519226,0.05966503173112869,,,,
