epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
15,6049,,,0.5646146535873413,1.1176104545593262,,
15,6099,,,0.56576007604599,1.1173921823501587,,
15,6149,,,0.5641153454780579,1.1174672842025757,,
15,6199,,,0.5659657120704651,1.1173375844955444,,
15,6239,,,,,0.5650075078010559,1.1173919439315796
16,6249,,,0.5647321343421936,1.1173315048217773,,
16,6299,,,0.563762903213501,1.1174266338348389,,
16,6349,,,0.5647027492523193,1.117122769355774,,
16,6399,,,0.5652608275413513,1.1173218488693237,,
16,6449,,,0.5636160969734192,1.1175062656402588,,
16,6499,,,0.5653783082962036,1.1171358823776245,,
16,6549,,,0.5657894611358643,1.1171451807022095,,
16,6599,,,0.5640860199928284,1.1168688535690308,,
16,6629,,,,,0.5654962062835693,1.1170265674591064
17,6649,,,0.5633223652839661,1.117152452468872,,
17,6699,,,0.5647615194320679,1.1167796850204468,,
17,6749,,,0.5668174624443054,1.1158994436264038,,
17,6799,,,0.5662006735801697,1.1150563955307007,,
17,6849,,,0.5673167109489441,1.1147065162658691,,
17,6899,,,0.5651726722717285,1.1147392988204956,,
17,6949,,,0.565671980381012,1.1139812469482422,,
17,6999,,,0.5660831928253174,1.1130317449569702,,
17,7019,,,,,0.5673609375953674,1.1133322715759277
18,7049,,,0.5657894611358643,1.1128233671188354,,
18,7099,,,0.5672286152839661,1.1125946044921875,,
18,7149,,,0.5668761730194092,1.113638997077942,,
18,7199,,,0.5678454041481018,1.1130074262619019,,
18,7249,,,0.5676104426383972,1.1127933263778687,,
18,7299,,,0.5669349431991577,1.1124831438064575,,
18,7349,,,0.5660244226455688,1.1125073432922363,,
18,7399,,,0.5680803656578064,1.1121037006378174,,
18,7409,,,,,0.5677856802940369,1.112411379814148
19,7449,,,0.5672873854637146,1.1119698286056519,,
19,7499,,,0.5668467879295349,1.1126912832260132,,
19,7549,,,0.5664650201797485,1.1122468709945679,,
19,7599,,,0.5632929801940918,1.1127877235412598,,
19,7649,,,0.5658188462257385,1.112113356590271,,
19,7699,,,0.5686089992523193,1.1117249727249146,,
19,7749,,,0.56576007604599,1.1125274896621704,,
19,7799,,,0.567669153213501,1.1123602390289307,,
19,7799,,,,,0.5676767230033875,1.1122032403945923
20,7800,0.5676767230033875,1.1122032403945923,,,,
20,7800,0.5666322112083435,1.1122955083847046,,,,
