epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
13,5459,,,,,0.43274998664855957,1.4527584314346313
14,5499,,,0.42822265625,1.4542491436004639,,
14,5549,,,0.4248046875,1.4487239122390747,,
14,5599,,,0.435546875,1.4471148252487183,,
14,5649,,,0.42724609375,1.4508498907089233,,
14,5699,,,0.44873046875,1.4457650184631348,,
14,5749,,,0.42626953125,1.447718620300293,,
14,5799,,,0.43603515625,1.4473007917404175,,
14,5849,,,0.439453125,1.436281681060791,,
14,5849,,,,,0.43281251192092896,1.4463344812393188
15,5899,,,0.42431640625,1.4433010816574097,,
15,5949,,,0.42333984375,1.4533530473709106,,
15,5999,,,0.43505859375,1.4459015130996704,,
15,6049,,,0.42822265625,1.451566457748413,,
15,6099,,,0.43896484375,1.4384300708770752,,
15,6149,,,0.4287109375,1.446373701095581,,
15,6199,,,0.4560546875,1.434190273284912,,
15,6239,,,,,0.4378125071525574,1.4393298625946045
16,6249,,,0.43310546875,1.4429773092269897,,
16,6299,,,0.439453125,1.4454801082611084,,
16,6349,,,0.43017578125,1.4500782489776611,,
16,6399,,,0.43505859375,1.4317806959152222,,
16,6449,,,0.44189453125,1.433660864830017,,
16,6499,,,0.431640625,1.443729281425476,,
16,6549,,,0.4404296875,1.4311039447784424,,
16,6599,,,0.43017578125,1.445939540863037,,
16,6629,,,,,0.4399375021457672,1.43539559841156
17,6649,,,0.4375,1.433424949645996,,
17,6699,,,0.4384765625,1.4292629957199097,,
17,6749,,,0.44384765625,1.4319274425506592,,
17,6799,,,0.447265625,1.422439455986023,,
17,6849,,,0.4326171875,1.441668152809143,,
17,6899,,,0.44384765625,1.433204174041748,,
17,6949,,,0.43701171875,1.4340236186981201,,
17,6999,,,0.45751953125,1.4244952201843262,,
17,7019,,,,,0.44225001335144043,1.432194471359253
18,7049,,,0.4453125,1.4357415437698364,,
18,7099,,,0.4501953125,1.4237022399902344,,
18,7149,,,0.453125,1.418387532234192,,
18,7199,,,0.43994140625,1.4371777772903442,,
18,7249,,,0.439453125,1.4224573373794556,,
18,7299,,,0.4345703125,1.436592698097229,,
18,7349,,,0.4541015625,1.4351201057434082,,
18,7399,,,0.44189453125,1.4370214939117432,,
18,7409,,,,,0.4424374997615814,1.4307894706726074
19,7449,,,0.4423828125,1.4285964965820312,,
19,7499,,,0.45068359375,1.415291666984558,,
19,7549,,,0.4404296875,1.4323086738586426,,
19,7599,,,0.45166015625,1.4314137697219849,,
19,7649,,,0.423828125,1.444333791732788,,
19,7699,,,0.4443359375,1.431044340133667,,
19,7749,,,0.42822265625,1.4343457221984863,,
19,7799,,,0.4453125,1.426805019378662,,
19,7799,,,,,0.4426249861717224,1.4305771589279175
20,7800,0.4426249861717224,1.4305771589279175,,,,
20,7800,0.4422999918460846,1.4310930967330933,,,,
