epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.0983072891831398,2.304363250732422,,
0,99,,,0.0995008647441864,2.302579641342163,,
0,149,,,0.10478153824806213,2.302748203277588,,
0,199,,,0.10554108768701553,2.302618980407715,,
0,249,,,0.1031901016831398,2.302494764328003,,
0,299,,,0.1042751744389534,2.302555799484253,,
0,349,,,0.09997106343507767,2.3025896549224854,,
0,389,,,,,0.10274536162614822,2.302521228790283
1,399,,,0.10051359981298447,2.3027753829956055,,
1,449,,,0.0999348983168602,2.3023645877838135,,
1,499,,,0.10304542630910873,2.302551507949829,,
1,549,,,0.1041666641831398,2.3022964000701904,,
1,599,,,0.10246672481298447,2.3025927543640137,,
1,649,,,0.10517939925193787,2.3025686740875244,,
1,699,,,0.10322627425193787,2.3025455474853516,,
1,749,,,0.0971137136220932,2.303215503692627,,
1,779,,,,,0.10264352709054947,2.3025033473968506
2,799,,,0.10452836006879807,2.302232027053833,,
2,849,,,0.10337094962596893,2.3025174140930176,,
2,899,,,0.1027560755610466,2.302562713623047,,
2,949,,,0.10546875,2.302171230316162,,
2,999,,,0.10282841324806213,2.3025190830230713,,
2,1049,,,0.10083912312984467,2.302710771560669,,
2,1099,,,0.10546875,2.3024067878723145,,
2,1149,,,0.10651765018701553,2.3024418354034424,,
2,1169,,,,,0.10328704118728638,2.3025152683258057
3,1199,,,0.10398582369089127,2.3023428916931152,,
3,1249,,,0.10615596175193787,2.3023781776428223,,
3,1299,,,0.1024305522441864,2.302647829055786,,
3,1349,,,0.1060112863779068,2.3023128509521484,,
3,1399,,,0.10206886380910873,2.3025624752044678,,
3,1449,,,0.10282841324806213,2.3024251461029053,,
3,1499,,,0.1016710102558136,2.302661657333374,,
3,1549,,,0.10561342537403107,2.301377296447754,,
3,1559,,,,,0.1057777851819992,2.3016817569732666
4,1599,,,0.10749421268701553,2.3014819622039795,,
4,1649,,,0.10257523506879807,2.301631212234497,,
4,1699,,,0.10727719962596893,2.3010129928588867,,
4,1749,,,0.10463686287403107,2.301119327545166,,
4,1799,,,0.1102430522441864,2.30064058303833,,
4,1849,,,0.10832609981298447,2.300701856613159,,
4,1899,,,0.1067708358168602,2.3010332584381104,,
