epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.115234375,2.3171041011810303,,
0,99,,,0.11083984375,2.297898769378662,,
0,149,,,0.2216796875,2.208695888519287,,
0,199,,,0.71337890625,1.4393863677978516,,
0,249,,,1.0,0.47998520731925964,,
0,299,,,1.0,0.20245830714702606,,
0,349,,,1.0,0.11229406297206879,,
0,389,,,,,1.0,0.07732066512107849
1,399,,,1.0,0.07096420228481293,,
1,449,,,1.0,0.049928147345781326,,
1,499,,,1.0,0.03672065585851669,,
1,549,,,1.0,0.028090959414839745,,
1,591,1.0,0.023164663463830948,,,,
1,591,1.0,0.02312050387263298,,,,
