epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,49,,,0.10150375962257385,2.3045976161956787,,
0,99,,,0.10050516575574875,2.3032445907592773,,
0,149,,,0.10015272349119186,2.3026938438415527,,
0,199,,,0.09859609603881836,2.3028807640075684,,
0,249,,,0.10214990377426147,2.3028550148010254,,
0,299,,,0.10220864415168762,2.30261492729187,,
0,349,,,0.10229675471782684,2.3026208877563477,,
0,389,,,,,0.10174436122179031,2.3026888370513916
1,399,,,0.1008869856595993,2.3027193546295166,,
1,449,,,0.10253171622753143,2.3025949001312256,,
1,499,,,0.10071076452732086,2.302645444869995,,
1,549,,,0.10003524273633957,2.302785873413086,,
1,599,,,0.10288416594266891,2.3027384281158447,,
1,649,,,0.09560032933950424,2.3028171062469482,,
1,699,,,0.10006461292505264,2.302523612976074,,
1,749,,,0.10188557207584381,2.3025593757629395,,
1,779,,,,,0.10129699110984802,2.3026132583618164
2,799,,,0.10079887509346008,2.3026788234710693,,
2,849,,,0.10009398311376572,2.302581787109375,,
2,899,,,0.10370653122663498,2.3023674488067627,,
2,949,,,0.10135690867900848,2.3025238513946533,,
2,999,,,0.09956531971693039,2.3026282787323,,
2,1049,,,0.0986548438668251,2.303227663040161,,
2,1099,,,0.10074013471603394,2.3021769523620605,,
2,1149,,,0.10711348801851273,2.301424503326416,,
2,1169,,,,,0.10486090183258057,2.3017587661743164
3,1199,,,0.10261983424425125,2.301539897918701,,
3,1249,,,0.1094924807548523,2.301372528076172,,
3,1299,,,0.10370653122663498,2.301849842071533,,
3,1349,,,0.1065848246216774,2.3010616302490234,,
3,1399,,,0.10969807207584381,2.3003292083740234,,
3,1449,,,0.1070253774523735,2.3004114627838135,,
3,1499,,,0.10999177396297455,2.299335479736328,,
3,1549,,,0.10919877886772156,2.2998948097229004,,
3,1559,,,,,0.10691353678703308,2.2998948097229004
4,1599,,,0.10872885584831238,2.2995803356170654,,
4,1649,,,0.11025610566139221,2.2996413707733154,,
4,1699,,,0.10928688943386078,2.2995758056640625,,
4,1749,,,0.1072603389620781,2.2998809814453125,,
4,1799,,,0.1060267835855484,2.300046682357788,,
4,1849,,,0.10805333405733109,2.2993438243865967,,
4,1899,,,0.10878759622573853,2.2993288040161133,,
4,1949,,,0.10764215141534805,2.299592971801758,,
4,1949,,,,,0.10849247872829437,2.2995738983154297
5,1999,,,0.11119595915079117,2.299494504928589,,
5,2049,,,0.10679041594266891,2.2996649742126465,,
5,2099,,,0.10649671405553818,2.2991974353790283,,
5,2149,,,0.10711348801851273,2.2997848987579346,,
5,2199,,,0.10570371150970459,2.299513578414917,,
5,2249,,,0.11122532933950424,2.298966407775879,,
5,2299,,,0.11222391575574875,2.298475503921509,,
5,2339,,,,,0.10769925266504288,2.2993593215942383
6,2349,,,0.10764215141534805,2.299461841583252,,
6,2399,,,0.11013862490653992,2.2996253967285156,,
6,2449,,,0.1100505143404007,2.2995588779449463,,
6,2499,,,0.10822955518960953,2.299813985824585,,
6,2549,,,0.10960996150970459,2.2997512817382812,,
6,2599,,,0.10808270424604416,2.29988169670105,,
6,2649,,,0.10611489415168762,2.2982943058013916,,
6,2699,,,0.1100505143404007,2.299274444580078,,
6,2729,,,,,0.10905639082193375,2.2992756366729736
7,2749,,,0.10734844952821732,2.298940658569336,,
7,2799,,,0.10914003849029541,2.29929780960083,,
7,2849,,,0.11052044481039047,2.2987477779388428,,
7,2899,,,0.11019736528396606,2.2983286380767822,,
7,2949,,,0.11213580518960953,2.298260450363159,,
7,2999,,,0.109375,2.2980499267578125,,
7,3049,,,0.1088169664144516,2.2976956367492676,,
7,3099,,,0.1120476946234703,2.297926902770996,,
7,3119,,,,,0.11116917431354523,2.2978708744049072
8,3149,,,0.11257636547088623,2.297778844833374,,
8,3199,,,0.10958059132099152,2.2985639572143555,,
8,3249,,,0.10960996150970459,2.296966552734375,,
8,3299,,,0.11342810094356537,2.296901226043701,,
8,3349,,,0.11140155047178268,2.2973575592041016,,
8,3399,,,0.11107847839593887,2.2975685596466064,,
8,3449,,,0.10934562981128693,2.2974746227264404,,
8,3499,,,0.1100505143404007,2.2978150844573975,,
8,3509,,,,,0.11221052706241608,2.2973341941833496
9,3549,,,0.1137218028306961,2.2967445850372314,,
9,3599,,,0.11240014433860779,2.2969632148742676,,
9,3649,,,0.11354558169841766,2.296783924102783,,
9,3699,,,0.11052044481039047,2.2965874671936035,,
9,3749,,,0.11404487490653992,2.2964439392089844,,
9,3799,,,0.11398613452911377,2.2965891361236572,,
9,3849,,,0.10963933169841766,2.2959606647491455,,
9,3899,,,0.11263510584831238,2.2967305183410645,,
9,3899,,,,,0.11298496276140213,2.296213388442993
10,3949,,,0.1110491082072258,2.2959365844726562,,
10,3999,,,0.1148378774523735,2.2947254180908203,,
10,4049,,,0.11128406971693039,2.2962534427642822,,
10,4099,,,0.11072603613138199,2.2961089611053467,,
10,4149,,,0.11460291594266891,2.2960331439971924,,
10,4199,,,0.11510220915079117,2.29569935798645,,
10,4249,,,0.1126057356595993,2.2959365844726562,,
10,4289,,,,,0.11300752311944962,2.2958436012268066
11,4299,,,0.1138392835855484,2.2955896854400635,,
11,4349,,,0.11131343990564346,2.2962329387664795,,
11,4399,,,0.1142798438668251,2.2946062088012695,,
11,4449,,,0.11360432207584381,2.2958831787109375,,
11,4499,,,0.11195958405733109,2.2960712909698486,,
11,4549,,,0.11010925471782684,2.296314239501953,,
11,4599,,,0.11319313943386078,2.296340227127075,,
11,4649,,,0.11336936056613922,2.2958645820617676,,
11,4679,,,,,0.1130451038479805,2.2956674098968506
12,4699,,,0.1114896610379219,2.295990467071533,,
12,4749,,,0.11460291594266891,2.294588327407837,,
12,4799,,,0.11357495188713074,2.2948482036590576,,
12,4849,,,0.11331062018871307,2.2962920665740967,,
12,4899,,,0.11269384622573853,2.2956790924072266,,
12,4949,,,0.11375117301940918,2.295506238937378,,
12,4999,,,0.11454417556524277,2.2949578762054443,,
12,5049,,,0.11433858424425125,2.2954583168029785,,
12,5069,,,,,0.11284961551427841,2.2957136631011963
13,5099,,,0.1160714253783226,2.295886516571045,,
13,5149,,,0.11222391575574875,2.2946224212646484,,
13,5199,,,0.11328125,2.295830726623535,,
13,5249,,,0.11125469952821732,2.296351909637451,,
13,5299,,,0.11336936056613922,2.2956149578094482,,
